Date,Weekday,Hour,HOEP,Ontario_Demand,Temperature,Windchill_Index,Wind_Speed,Humidex,Relative_Humidity,Dew_Point,Pressure_Station
2017-05-26,Friday,10,6.01,15116,16.1,13.08,18,18.68,80,12.7,98.5
2017-05-26,Friday,11,6.04,15247,17.1,15.31,15,20.02,70,11.7,98.53
2017-05-26,Friday,12,6.04,15297,17.6,16.34,13,20.47,70,12.1,98.55
2017-05-26,Friday,13,0.9,15150,17.5,17.75,6,20.21,69,11.8,98.59
2017-05-26,Friday,14,4.54,15155,17.5,16.60,16,20.36,69,11.8,98.63
2017-05-26,Friday,15,-0.02,15046,15.9,14.06,22,21.17,83,13.1,98.7
2017-05-26,Friday,16,-0.78,14885,16.5,14.98,16,21.53,82,13.5,98.71
2017-05-26,Friday,17,-0.77,14937,17.5,16.01,14,21.12,73,12.7,98.73
2017-05-26,Friday,18,5.74,15044,16,14.97,11,21.28,84,13.3,98.82
2017-05-26,Friday,19,-1.04,14952,16.7,15.37,13,19.81,82,13.7,98.87
2017-05-26,Friday,20,2.52,15033,15.5,14.86,12,20.12,85,13,98.93
2017-05-26,Friday,21,6.79,15378,15.1,14.85,9,19.12,89,13.3,98.97
2017-05-26,Friday,22,7.01,15360,15.3,14.08,15,18.01,84,12.6,99.03
2017-05-26,Friday,23,4.66,14431,14.9,14.49,10,18.15,87,12.8,99.08
2017-05-27,Saturday,0,2.23,13298,15,14.76,8,17.90,86,12.7,99.07
2017-05-27,Saturday,13,1.6,13260,16.1,15.40,14,21.51,79,12.5,99.24
2017-05-27,Saturday,14,-2.25,13203,16.8,15.61,13,19.43,77,12.8,99.21
2017-05-27,Saturday,16,-2.02,13094,18.8,17.52,12,22.55,72,13.7,99.18
2017-05-27,Saturday,18,2.38,13508,16.7,16.43,12,22.10,76,12.5,99.22
2017-05-27,Saturday,19,6.04,13719,16.7,16.43,12,19.52,75,12.3,99.22
2017-05-27,Saturday,20,6.86,13894,16.2,16.16,9,19.32,76,12,99.21
2017-05-27,Saturday,21,6.04,14030,15.1,15.00,8,18.52,77,11.1,99.18
2017-05-27,Saturday,22,6.34,14069,14,14.18,5,17.50,85,11.6,99.21
2017-05-27,Saturday,23,3.53,13521,13,12.71,7,16.53,91,11.6,99.24
2017-05-28,Sunday,0,-1.79,12645,13.9,12.93,5,16.20,89,12.1,99.25
2017-05-28,Sunday,17,-1.52,13583,20.7,20.67,19,23.75,59,12.5,98.66
2017-05-28,Sunday,18,0.4,14217,20.4,20.59,18,24.60,64,13.5,98.65
2017-05-28,Sunday,19,0,14522,19.8,19.95,12,24.08,67,13.6,98.63
2017-05-28,Sunday,20,-0.25,14677,18.7,18.73,12,23.61,73,13.8,98.62
2017-05-28,Sunday,21,1.26,14957,18.2,18.64,8,22.13,75,13.8,98.57
2017-05-28,Sunday,22,4.9,14845,18,17.83,10,21.47,76,13.8,98.51
2017-05-28,Sunday,23,0.95,14096,18.1,17.94,9,21.47,76,13.9,98.49
2017-05-29,Monday,7,-2.48,12978,16.3,15.56,10,20.54,92,15,98.56
2017-05-29,Monday,8,2.76,14509,16.9,15.85,13,20.97,90,15.3,98.63
2017-05-29,Monday,9,6.05,15102,18.5,16.38,14,23.00,85,16,98.65
2017-05-29,Monday,10,25.72,15326,19.1,18.21,16,23.54,80,15.6,98.64
2017-05-29,Monday,11,13.68,15434,21.5,18.76,22,25.79,68,15.4,98.69
2017-05-29,Monday,12,0,15447,23.7,21.30,26,27.92,60,15.6,98.71
2017-05-29,Monday,13,0,15374,23.8,22.21,31,26.40,48,12.3,98.72
2017-05-29,Monday,14,0,15424,24.9,24.16,20,26.69,42,11.3,98.78
2017-05-29,Monday,15,0,15323,24.9,25.54,27,25.57,34,8.2,98.81
2017-05-29,Monday,16,-0.04,15297,25.1,24.89,27,25.48,32,7.5,98.83
2017-05-29,Monday,17,0,15724,25,25.21,24,25.88,32,7.4,98.84
2017-05-29,Monday,18,0.41,16160,24,25.09,18,25.79,33,7,98.82
2017-05-29,Monday,19,4.96,16357,19.3,18.85,26,29.37,62,11.9,98.93
2017-05-29,Monday,20,2.98,16214,17.9,17.24,14,21.78,67,11.8,99
2017-05-29,Monday,21,7.97,16257,17.3,17.58,5,20.89,75,12.9,99.07
2017-05-29,Monday,22,6.68,16121,16.6,16.67,7,20.85,76,12.4,98.99
2017-05-29,Monday,23,2.8,14974,16.2,16.29,8,19.80,79,12.6,99.02
2017-05-30,Tuesday,0,-2.33,13513,15.7,15.70,8,19.75,80,12.3,99.01
2017-05-30,Tuesday,8,-1.34,14205,15.6,14.97,9,17.88,78,11.8,99.21
2017-05-30,Tuesday,9,5.05,14661,17,15.00,13,19.82,75,12.6,99.22
2017-05-30,Tuesday,10,6.15,14644,19.9,15.52,21,22.48,63,12.8,99.18
2017-05-30,Tuesday,11,6.39,14839,21.4,19.63,26,23.07,49,10.4,99.15
2017-05-30,Tuesday,12,1.32,15021,21.6,21.26,20,24.65,48,10.3,99.15
2017-05-30,Tuesday,13,-0.01,15043,23,21.21,25,24.90,45,10.6,99.11
2017-05-30,Tuesday,14,0,14929,21.2,21.55,19,26.45,51,10.8,99.02
2017-05-30,Tuesday,15,-1.1,14910,19.1,15.28,17,25.02,67,12.9,99.04
2017-05-30,Tuesday,16,-0.04,14875,17.6,15.07,27,20.77,60,9.8,99.13
2017-05-30,Tuesday,17,-0.02,15129,17.2,16.28,21,20.67,64,10.4,99.07
2017-05-30,Tuesday,18,0,15315,18.4,15.48,16,20.02,61,10.8,99.06
2017-05-30,Tuesday,19,-0.01,15387,19.1,17.90,19,22.29,57,10.5,99.09
2017-05-30,Tuesday,20,0,15639,18.4,18.10,14,22.35,62,11.1,99.1
2017-05-30,Tuesday,21,2.82,15885,15.1,14.03,17,22.73,71,9.9,99.13
2017-05-30,Tuesday,22,0,15706,15.7,14.69,7,17.23,70,10.3,99.13
2017-05-30,Tuesday,23,-1,14709,13.8,12.57,10,19.34,88,11.9,99.19
2017-05-31,Wednesday,9,0,14467,16.5,13.40,11,18.04,68,10.6,99.18
2017-05-31,Wednesday,10,0,14432,18.4,15.40,14,19.36,53,8.8,99.13
2017-05-31,Wednesday,11,0,14625,19.9,18.21,16,22.26,59,11.8,99.1
2017-05-31,Wednesday,12,0,14702,20,19.51,17,22.90,55,10.8,99.05
2017-05-31,Wednesday,13,-0.33,14529,21.5,18.84,30,23.49,46,9.6,98.99
2017-05-31,Wednesday,17,-1.05,14952,21.8,21.46,35,23.62,45,9.5,98.93
2017-05-31,Wednesday,18,0,15277,21.3,20.25,31,22.34,42,8,98.96
2017-05-31,Wednesday,19,0,15375,19.8,19.11,26,22.22,46,8,99
2017-05-31,Wednesday,20,0,15472,18.8,18.48,20,20.94,50,8.3,99.05
2017-05-31,Wednesday,21,5.21,15598,17.5,16.63,24,20.40,57,9,99.1
2017-05-31,Wednesday,22,5.92,15476,16.2,15.02,23,18.50,59,8.3,99.19
2017-05-31,Wednesday,23,3.61,14771,14.6,12.25,37,16.99,62,7.5,99.25
2017-06-01,Thursday,0,-2.17,13454,14.2,12.03,28,14.77,62,7.1,99.25
2017-06-01,Thursday,7,-1.1,12692,10.4,6.57,14,9.68,69,5,99.45
2017-06-01,Thursday,8,-1,14011,11.6,7.53,24,10.68,61,4.4,99.47
2017-06-01,Thursday,12,0,13949,16.2,12.91,37,15.09,41,2.9,99.51
2017-06-01,Thursday,13,-0.25,13992,16.6,14.01,30,15.75,40,3.1,99.5
2017-06-01,Thursday,14,-1.25,14093,16.9,8.53,30,16.02,39,3,99.49
2017-06-01,Thursday,15,-1.57,14031,18.1,15.17,25,17.16,40,4.5,99.5
2017-06-01,Thursday,17,0.39,14371,16.7,15.45,27,17.07,37,2.1,99.47
2017-06-01,Thursday,18,3.91,14700,17.7,15.59,22,16.90,40,3.9,99.45
2017-06-01,Thursday,19,3.97,15121,17,15.39,21,16.65,40,3.4,99.4
2017-06-01,Thursday,20,11.08,15296,16.7,15.52,19,17.54,41,3.6,99.39
2017-06-01,Thursday,21,24.52,15476,11.7,10.25,13,19.87,74,7.4,99.41
2017-06-01,Thursday,22,8.47,15415,12.2,10.01,12,12.47,72,7.4,99.47
2017-06-01,Thursday,23,3.6,14367,11.7,11.09,7,12.65,76,7.6,99.48
2017-06-02,Friday,0,-1.85,13131,11.8,11.46,5,13.27,75,7.5,99.47
2017-06-02,Friday,8,5.74,13925,12.8,6.06,17,11.93,57,4.5,99.59
2017-06-02,Friday,9,14.7,14293,14.8,11.08,18,13.55,46,3.5,99.64
2017-06-02,Friday,10,3.36,14297,16.1,13.10,23,14.84,41,2.8,99.66
2017-06-02,Friday,13,-0.04,14309,18.7,16.81,23,18.10,36,3.5,99.63
2017-06-02,Friday,14,-2.52,14276,19.2,11.17,17,19.91,39,5.2,99.6
2017-06-02,Friday,15,-0.52,14203,20.1,17.56,26,19.23,32,3,99.56
2017-06-02,Friday,16,-0.02,14139,20.5,18.56,21,19.76,35,4.7,99.5
2017-06-02,Friday,17,2.28,14313,20.6,19.74,23,19.72,30,2.6,99.48
2017-06-02,Friday,18,1.23,14494,20.6,19.88,30,19.45,29,2.1,99.47
2017-06-02,Friday,19,6.02,14593,19.1,18.71,18,20.57,40,5.3,99.48
2017-06-02,Friday,20,6.43,14788,17.3,16.52,19,21.52,43,4.7,99.49
2017-06-02,Friday,21,8.27,14972,15.8,14.94,15,16.77,47,4.7,99.49
2017-06-02,Friday,22,10.25,15008,14.9,13.58,18,14.80,47,3.8,99.54
2017-06-02,Friday,23,4.77,14106,13.9,12.38,16,13.83,49,3.5,99.57
2017-06-03,Saturday,0,-0.95,12933,13.4,11.95,13,13.02,53,4.1,99.57
2017-06-03,Saturday,17,-2.52,12984,21.4,21.55,16,21.61,37,6.2,99.57
2017-06-03,Saturday,22,-2.63,14154,15.8,14.97,11,17.17,57,7.4,99.52
2017-06-04,Sunday,1,2.35,12235,15.2,15.27,7,16.86,58,7,99.45
2017-06-04,Sunday,10,-0.75,12722,12.3,10.37,13,14.50,92,11,99
2017-06-04,Sunday,11,0,13137,13.5,10.87,15,16.14,90,11.8,98.93
2017-06-04,Sunday,12,0,13369,15.5,12.96,9,18.38,80,12.2,98.86
2017-06-04,Sunday,13,0,13469,16.3,14.60,10,19.84,78,12.5,98.79
2017-06-04,Sunday,14,0,13425,18.6,11.12,8,21.86,74,13.9,98.71
2017-06-04,Sunday,15,0,13589,19.5,17.93,13,24.30,71,14.2,98.65
2017-06-04,Sunday,16,1.97,13685,19.8,19.06,11,24.84,68,13.8,98.63
2017-06-04,Sunday,17,4.48,14089,19,16.99,14,23.43,68,13,98.61
2017-06-04,Sunday,18,37.57,14471,17,16.13,14,23.42,74,12.4,98.59
2017-06-04,Sunday,19,21.7,14595,16,15.15,14,20.17,74,11.4,98.64
2017-06-04,Sunday,20,30.27,14645,14.9,14.49,10,26.22,78,11.2,98.66
2017-06-04,Sunday,22,12.08,14747,12.6,11.89,9,15.81,88,10.7,98.7
2017-06-04,Sunday,23,8.17,13966,12.4,11.59,8,14.49,90,10.8,98.69
2017-06-05,Monday,0,4.68,13019,12.4,11.78,7,14.65,92,11.1,98.71
2017-06-05,Monday,1,-2.06,12387,12.1,11.30,9,14.52,94,11.2,98.69
2017-06-05,Monday,2,-2.22,11628,12.5,12.14,5,18.26,93,11.4,98.66
2017-06-05,Monday,7,1.51,12897,13.1,14.78,1,15.49,93,12,98.64
2017-06-05,Monday,8,3.5,14380,13.5,12.00,6,16.31,92,12.2,98.63
2017-06-05,Monday,9,6.03,14906,13.8,15.49,1,16.38,91,12.4,98.63
2017-06-05,Monday,10,6.06,15095,14.2,12.92,12,16.90,90,12.5,98.66
2017-06-05,Monday,11,5.95,15154,14.3,13.28,12,17.38,87,12.2,98.64
2017-06-05,Monday,12,5.84,15295,15.2,13.52,12,17.76,83,12.5,98.67
2017-06-05,Monday,13,7.21,15291,15.7,13.79,17,18.37,83,12.8,98.72
2017-06-05,Monday,14,8.33,15348,15.1,11.64,22,18.27,82,12.1,98.72
2017-06-05,Monday,15,6.41,15282,15.8,13.66,17,18.22,77,11.8,98.72
2017-06-05,Monday,16,6.34,15105,15.7,14.31,22,19.17,76,11.5,98.72
2017-06-05,Monday,17,0,15275,16.4,14.32,24,18.69,70,11.1,98.69
2017-06-05,Monday,18,4.43,15464,16.1,15.19,15,18.41,73,11.4,98.71
2017-06-05,Monday,19,0,15325,16.3,14.82,22,18.65,71,11.2,98.69
2017-06-05,Monday,20,0.41,15396,15.7,13.30,22,19.32,76,11.5,98.75
2017-06-05,Monday,21,2.48,15556,15,12.85,23,18.22,77,11.1,98.77
2017-06-05,Monday,22,3.95,15558,14.8,13.23,23,16.79,76,10.6,98.78
2017-06-05,Monday,23,3.58,14536,14.4,13.16,17,16.73,80,11,98.78
2017-06-06,Tuesday,0,0.36,13269,14.1,12.71,18,16.32,82,11.1,98.76
2017-06-06,Tuesday,7,-2.52,12917,13.4,11.54,20,16.01,92,12.2,98.71
2017-06-06,Tuesday,8,-0.25,14255,13.6,11.46,21,17.10,94,12.7,98.73
2017-06-06,Tuesday,9,0,14779,14.6,11.72,21,18.13,90,13,98.79
2017-06-06,Tuesday,11,0,15152,15.7,12.91,24,19.29,83,12.8,98.84
2017-06-06,Tuesday,12,0,15180,16.1,13.17,22,19.55,81,12.9,98.87
2017-06-06,Tuesday,13,0,15048,16.4,13.38,27,19.54,78,12.6,98.9
2017-06-06,Tuesday,14,0,15003,15.2,12.00,19,19.86,81,11.9,99.01
2017-06-06,Tuesday,15,0,14985,13.9,11.77,28,19.97,85,11.4,99.09
2017-06-06,Tuesday,16,0,14879,14,12.20,13,16.93,87,11.9,99.15
2017-06-06,Tuesday,17,0,15092,14.5,11.25,24,15.97,75,10.2,99.2
2017-06-06,Tuesday,18,0,15177,14.6,13.22,15,16.03,71,9.5,99.26
2017-06-06,Tuesday,19,0,15050,13.4,11.98,10,17.35,85,10.9,99.35
2017-06-06,Tuesday,20,1.92,15138,13,10.37,22,17.16,83,10.2,99.4
2017-06-06,Tuesday,21,5.94,15378,12.7,10.83,18,14.47,81,9.5,99.47
2017-06-06,Tuesday,22,6.02,15424,12.7,10.98,14,13.57,77,8.7,99.53
2017-06-06,Tuesday,23,2.64,14366,12.5,10.98,13,13.57,77,8.7,99.58
2017-06-07,Wednesday,8,-2.03,14113,11.5,6.25,12,11.75,77,7.6,99.84
2017-06-07,Wednesday,14,0,14126,18.7,10.03,11,19.69,50,8.2,99.83
2017-06-07,Wednesday,15,0,14143,19.9,18.59,14,20.41,47,8.3,99.79
2017-06-07,Wednesday,16,-0.25,14316,20.1,19.50,15,19.78,39,6,99.74
2017-06-07,Wednesday,17,2.9,14716,19.7,19.88,13,20.30,39,5.6,99.74
2017-06-07,Wednesday,18,4.49,15036,20,20.28,8,19.77,40,6.2,99.71
2017-06-07,Wednesday,19,5.95,15247,20,20.26,11,19.78,39,5.9,99.7
2017-06-07,Wednesday,20,22.71,15896,19.4,19.00,9,20.57,41,5.8,99.71
2017-06-07,Wednesday,21,33.77,15876,18,18.55,6,19.08,44,5.7,99.7
2017-06-07,Wednesday,22,7.77,15918,16.7,17.02,5,18.20,49,6,99.73
2017-06-07,Wednesday,23,12.45,14992,16,16.45,5,16.43,50,5.7,99.75
2017-06-08,Thursday,0,6.01,13630,15.7,16.53,3,15.83,52,6,99.75
2017-06-08,Thursday,8,2.05,14189,16.9,10.98,4,17.80,59,8.9,99.72
2017-06-08,Thursday,9,4.33,14541,18.6,17.47,5,19.59,55,9.4,99.72
2017-06-08,Thursday,10,1.93,14461,20.5,19.00,9,20.98,45,8.5,99.69
2017-06-08,Thursday,11,-0.17,14548,21.6,20.98,11,21.49,38,6.8,99.66
2017-06-08,Thursday,12,6.07,14632,22.5,21.76,12,22.97,38,7.7,99.57
2017-06-08,Thursday,13,6,14682,22.7,23.21,10,23.28,34,6.1,99.5
2017-06-08,Thursday,14,6,14912,23.4,16.38,14,23.09,32,6,99.43
2017-06-08,Thursday,15,5.94,15112,23.4,23.57,15,23.81,34,6.9,99.37
2017-06-08,Thursday,16,8.05,15286,23,23.74,14,23.71,35,7.1,99.29
2017-06-08,Thursday,17,5.53,15656,23.1,23.80,10,23.31,35,7.1,99.18
2017-06-08,Thursday,18,6.13,15988,23.2,23.66,13,23.31,35,7.1,99.1
2017-06-08,Thursday,19,6.08,16118,22.2,23.15,11,24.03,37,7.1,99.07
2017-06-08,Thursday,20,22.83,16425,21.1,21.89,10,24.96,41,7.5,99.03
2017-06-08,Thursday,21,13.33,16523,19.3,19.74,10,21.94,46,7.4,99.01
2017-06-08,Thursday,22,12.33,16422,18.5,18.87,8,19.60,46,6.8,98.99
2017-06-08,Thursday,23,8.67,15329,17.6,18.82,3,19.12,51,7.3,98.97
2017-06-09,Friday,0,3.77,13920,16.8,16.32,7,18.08,54,7.6,98.91
2017-06-09,Friday,10,-0.75,15013,22.1,21.21,5,23.93,48,10.7,98.79
2017-06-09,Friday,11,1.09,15189,23.3,22.91,11,24.84,42,10,98.81
2017-06-09,Friday,12,6.38,15437,24.4,24.62,5,25.92,40,9.9,98.8
2017-06-09,Friday,13,7.3,15494,25.6,25.70,14,28.49,40,11.4,98.78
2017-06-09,Friday,14,6.05,15667,26.3,17.46,18,29.20,37,10.8,98.73
2017-06-09,Friday,15,8.54,15692,27.6,26.91,32,29.86,36,11.4,98.71
2017-06-09,Friday,16,5.97,15647,25.1,26.35,25,28.94,35,9,98.74
2017-06-09,Friday,17,-0.25,15761,24.6,25.72,24,26.37,37,9.1,98.74
2017-06-09,Friday,18,0,15889,24.6,25.77,16,26.03,39,9.9,98.74
2017-06-09,Friday,19,0,15910,24.1,25.24,13,26.58,43,10.8,98.76
2017-06-09,Friday,20,5.49,15896,23.2,24.07,12,32.79,50,12.2,98.8
2017-06-09,Friday,21,6.13,15986,21.9,22.91,9,26.49,55,12.6,98.83
2017-06-09,Friday,22,6.1,16066,21.1,21.52,12,24.23,54,11.5,98.9
2017-06-09,Friday,23,8.44,15186,20.6,21.29,10,23.49,55,11.5,98.97
2017-06-10,Saturday,0,8.37,13950,19.4,19.70,12,23.42,61,11.8,98.98
2017-06-10,Saturday,14,-2.77,14701,25.6,18.59,23,31.85,55,15.9,99.07
2017-06-10,Saturday,15,-1.1,14816,26.3,27.19,20,30.95,52,15.9,99.03
2017-06-10,Saturday,16,0,15034,26.7,28.00,27,32.03,51,16,99.02
2017-06-10,Saturday,17,0,15499,27.8,26.66,15,32.62,50,16.4,98.97
2017-06-10,Saturday,18,0,15842,29.2,29.55,27,35.38,45,16.4,98.94
2017-06-10,Saturday,19,0,15988,28.3,30.07,28,34.62,48,16.5,98.98
2017-06-10,Saturday,20,0,16027,28,26.41,30,34.90,43,14.3,98.95
2017-06-10,Saturday,21,0,16017,26.8,28.51,28,31.63,43,13.3,98.96
2017-06-10,Saturday,22,0,15972,25.9,27.34,28,30.21,45,13.3,98.96
2017-06-10,Saturday,23,-1.04,15293,25.5,26.56,28,28.89,46,13.1,98.99
2017-06-11,Sunday,0,-2.51,14186,24.8,25.80,27,28.62,47,13,99.03
2017-06-11,Sunday,1,-1.5,15004,24.1,25.01,28,27.59,48,12.5,99.05
2017-06-11,Sunday,12,-2.51,15316,29.6,30.72,26,34.87,47,17.5,99.3
2017-06-11,Sunday,13,0,15861,30.6,32.14,28,36.02,45,17.6,99.36
2017-06-11,Sunday,14,0,16304,30.7,23.68,19,38.36,49,18.9,99.35
2017-06-11,Sunday,15,1.88,16633,31.4,32.78,26,38.09,46,18.6,99.3
2017-06-11,Sunday,16,6.27,17111,31.2,34.08,27,39.03,47,18.8,99.28
2017-06-11,Sunday,17,14.46,17912,31.6,33.41,25,38.78,48,19.5,99.27
2017-06-11,Sunday,18,14.93,18583,31,34.01,35,38.52,47,18.5,99.26
2017-06-11,Sunday,19,4.47,18965,30,32.65,27,37.43,48,18,99.26
2017-06-11,Sunday,20,12.89,19062,28.9,31.23,27,38.77,46,16.2,99.3
2017-06-11,Sunday,23,13.65,17701,25.7,27.20,19,29.99,47,13.9,99.29
2017-06-12,Monday,0,4.39,16247,24.8,26.01,16,29.32,50,13.9,99.26
2017-06-12,Monday,1,14.64,16608,23.8,24.84,14,28.46,53,13.8,99.32
2017-06-12,Monday,7,-1.6,14600,21.9,20.98,15,26.27,68,15.7,99.46
2017-06-12,Monday,8,-0.25,16503,24.4,20.49,13,29.20,61,16.4,99.4
2017-06-12,Monday,9,2.52,17223,26.6,25.41,27,31.88,56,17.2,99.39
2017-06-12,Monday,10,8.45,18028,28.5,28.26,27,33.97,51,17.6,99.39
2017-06-12,Monday,11,13.17,18566,30.2,30.59,23,36.09,48,18.2,99.34
2017-06-12,Monday,12,0,19195,31.3,32.12,23,36.92,44,17.7,99.31
2017-06-12,Monday,13,0.52,19523,30.4,33.17,27,37.05,42,16.4,99.29
2017-06-12,Monday,14,9.71,19810,31.1,32.89,23,36.00,41,16.5,99.29
2017-06-12,Monday,15,10.25,19913,31.7,33.30,27,36.43,39,16.4,99.23
2017-06-12,Monday,16,12.01,20111,31.6,34.24,30,37.33,40,16.5,99.21
2017-06-12,Monday,17,33.15,20641,32.4,34.09,28,38.18,39,17.2,99.16
2017-06-12,Monday,19,41.03,21161,30.5,33.07,31,37.57,44,17.3,99.14
2017-06-12,Monday,23,31.67,19698,27.1,29.01,14,34.52,52,16.5,99.19
2017-06-13,Tuesday,0,27.06,17931,26.3,28.05,13,32.50,55,16.7,99.22
2017-06-13,Tuesday,1,1.42,14166,25.2,26.89,5,31.98,60,17.1,99.22
2017-06-13,Tuesday,2,10.24,15682,25.6,25.44,11,31.50,61,17.7,99.24
2017-06-13,Tuesday,3,28.31,15133,24,25.31,11,33.54,73,18.9,99.25
2017-06-13,Tuesday,4,39.56,14504,22.9,23.75,11,31.21,77,18.8,99.27
2017-06-13,Tuesday,5,-2,14139,23.2,23.53,13,30.01,75,18.7,99.34
2017-06-13,Tuesday,6,0.2,14441,22.3,22.80,23,25.49,46,10.2,99.38
2017-06-13,Tuesday,7,4.5,15487,21.8,22.60,7,22.89,42,8.3,99.39
2017-06-13,Tuesday,8,19.61,16954,22,21.65,10,22.31,39,7.5,99.47
2017-06-13,Tuesday,9,14.51,17461,21.6,22.56,9,23.49,46,9.7,99.48
2017-06-13,Tuesday,10,33.15,17538,22.5,22.49,10,24.33,45,10.3,99.51
2017-06-13,Tuesday,11,35.26,17906,22.8,22.85,10,25.84,50,11.9,99.52
2017-06-13,Tuesday,12,35.47,18014,21.9,22.63,14,28.08,64,15,99.55
2017-06-13,Tuesday,13,31.19,17930,20.8,21.53,10,27.74,67,14.5,99.6
2017-06-13,Tuesday,14,29.36,17918,19.3,18.72,23,25.35,74,14.7,99.62
2017-06-13,Tuesday,15,14.29,17916,19.7,18.99,20,23.88,69,13.9,99.56
2017-06-13,Tuesday,16,23.86,17657,21.4,20.06,14,25.48,68,15.3,99.51
2017-06-13,Tuesday,17,21.27,18063,23.4,22.01,12,28.08,64,16.3,99.51
2017-06-13,Tuesday,18,27.28,18685,23.7,24.07,15,28.24,61,15.9,99.52
2017-06-13,Tuesday,19,31.91,18963,23.4,24.35,14,28.73,63,16.1,99.52
2017-06-13,Tuesday,20,34.94,19029,23.1,24.02,13,28.24,64,16,99.51
2017-06-13,Tuesday,21,42.7,18975,21.4,22.28,8,28.70,71,16,99.56
2017-06-13,Tuesday,22,40.36,18652,20.9,22.11,3,26.33,74,16.2,99.6
2017-06-13,Tuesday,23,31.1,17332,20.2,21.48,4,26.09,77,16.1,99.61
2017-06-14,Wednesday,0,11.49,15593,19.8,19.81,14,26.30,81,16.6,99.61
2017-06-14,Wednesday,1,-1.27,13361,18.8,19.59,6,24.93,82,15.8,99.64
2017-06-14,Wednesday,2,1.5,13337,17.8,17.95,10,23.37,84,15.1,99.62
2017-06-14,Wednesday,3,-0.51,12808,17,16.99,10,21.98,86,14.7,99.63
2017-06-14,Wednesday,4,0,12551,16.2,15.16,7,20.81,87,14.1,99.67
2017-06-14,Wednesday,5,0,12532,15.7,16.45,4,20.34,87,13.6,99.67
2017-06-14,Wednesday,6,2.26,12784,15.6,15.00,13,19.44,89,13.7,99.76
2017-06-14,Wednesday,7,1.79,13692,18.2,14.25,21,19.87,61,10.6,99.82
2017-06-14,Wednesday,8,5.15,15108,18.4,17.65,17,18.49,48,7.3,99.88
2017-06-14,Wednesday,9,12.23,15528,19.4,18.03,19,18.85,40,5.6,99.91
2017-06-14,Wednesday,10,6.15,15435,20,18.85,23,19.37,34,3.8,99.92
2017-06-14,Wednesday,11,0.51,15600,20.7,19.74,23,19.48,31,3.2,99.94
2017-06-14,Wednesday,12,9.64,15791,20.9,20.27,26,19.73,31,3.3,99.89
2017-06-14,Wednesday,13,6.15,15978,21.7,20.88,17,21.19,35,5.7,99.85
2017-06-14,Wednesday,14,19.5,16261,21.8,21.40,23,20.85,30,3.8,99.82
2017-06-14,Wednesday,15,22.4,16611,22.3,22.01,20,21.49,30,4.1,99.84
2017-06-14,Wednesday,16,15.27,16872,23.1,22.85,12,22.74,29,4.2,99.77
2017-06-14,Wednesday,17,23.3,17303,23.3,23.80,10,22.77,30,4.8,99.69
2017-06-14,Wednesday,18,21.86,17729,23.1,23.98,14,23.16,30,4.8,99.62
2017-06-14,Wednesday,19,10.18,17855,22.3,23.08,15,22.39,30,4,99.53
2017-06-14,Wednesday,20,10.07,17901,20.8,21.09,18,21.53,32,3.5,99.54
2017-06-14,Wednesday,21,5.05,17651,19.4,19.70,12,20.16,36,4.2,99.54
2017-06-14,Wednesday,22,4.25,17173,18.1,18.21,11,18.98,40,4.6,99.54
2017-06-14,Wednesday,23,6.28,16223,17.8,17.93,8,17.64,43,5.1,99.63
2017-06-15,Thursday,0,1.5,14464,17,16.99,8,17.55,48,5.8,99.57
2017-06-15,Thursday,1,5.11,13426,17.1,17.02,7,16.66,46,5.5,99.49
2017-06-15,Thursday,6,-1.81,12450,17.4,16.62,14,17.17,47,6,99.26
2017-06-15,Thursday,7,2.64,13491,17.5,17.19,13,17.41,48,6.5,99.25
2017-06-15,Thursday,8,2.77,14827,17.1,16.75,14,17.95,54,7.9,99.26
2017-06-15,Thursday,9,3.98,15319,18,16.30,15,18.64,54,8.7,99.2
2017-06-15,Thursday,10,13.65,15507,18.9,17.46,18,19.90,54,9.5,99.19
2017-06-15,Thursday,11,10.86,15804,18.7,18.09,18,21.82,59,10.6,99.17
2017-06-15,Thursday,12,10.89,16186,19.4,18.34,14,22.26,59,11.2,99.12
2017-06-15,Thursday,13,9.58,16149,19.1,19.06,11,23.35,65,12.4,99.11
2017-06-15,Thursday,14,6.77,16460,17.2,16.60,16,22.72,76,12.9,99.08
2017-06-15,Thursday,15,6.07,16474,18.4,17.46,9,21.62,72,13.4,99.06
2017-06-15,Thursday,16,6.01,16657,18.9,19.28,5,23.96,72,13.9,99
2017-06-15,Thursday,17,14.3,16732,18.9,18.71,14,22.86,72,13.8,98.94
2017-06-15,Thursday,18,12.39,16896,18.4,18.29,13,22.45,75,13.9,98.9
2017-06-15,Thursday,19,14.35,16722,18.2,18.64,7,22.25,76,13.9,98.96
2017-06-15,Thursday,20,16.27,16767,18.1,18.64,7,21.90,77,14.1,98.89
2017-06-15,Thursday,21,15.05,16924,18.1,18.29,9,21.94,80,14.7,98.93
2017-06-15,Thursday,22,10.22,16969,17.8,19.15,2,22.12,83,14.9,98.97
2017-06-15,Thursday,23,6.98,15877,17.7,18.21,6,21.96,83,14.8,98.94
2017-06-16,Friday,0,7.84,14504,17.4,17.98,6,21.87,85,14.8,98.89
2017-06-16,Friday,1,2.52,14546,17.1,17.91,4,21.45,87,14.9,98.9
2017-06-16,Friday,2,-2.53,12808,17.6,18.41,2,21.44,84,14.9,98.85
